student_id,student_name,disciplina,instrumento,data_entrega,percentual_acertos
1118,Larissa Pacheco,História,Questionário Online,2025-02-11,89.86
1118,Larissa Pacheco,Matemática,Prova,2025-02-16,84.35
1118,Larissa Pacheco,Português,Trabalho,2025-02-27,87.05
1118,Larissa Pacheco,Português,Apresentação,2025-03-19,100.0
1118,Larissa Pacheco,Matemática,Apresentação,2025-04-13,99.6
1118,Larissa Pacheco,Matemática,Trabalho,2025-04-13,95.17
1118,Larissa Pacheco,Ciências,Prova,2025-04-20,97.4
1118,Larissa Pacheco,Ciências,Questionário Online,2025-05-10,100.0
1118,Larissa Pacheco,Ciências,Questionário Online,2025-05-15,95.96
1118,Larissa Pacheco,Português,Prova,2025-05-22,92.28
1118,Larissa Pacheco,Matemática,Apresentação,2025-05-30,95.49
1118,Larissa Pacheco,Inglês,Questionário Online,2025-06-02,86.59
1118,Larissa Pacheco,Geografia,Trabalho,2025-06-12,97.35
1118,Larissa Pacheco,Português,Prova,2025-06-17,95.38
1118,Larissa Pacheco,Inglês,Apresentação,2025-06-17,89.37
1118,Larissa Pacheco,Português,Apresentação,2025-07-06,86.38
1118,Larissa Pacheco,História,Trabalho,2025-07-14,84.91
1118,Larissa Pacheco,História,Prova,2025-07-17,86.93
1118,Larissa Pacheco,Português,Apresentação,2025-08-01,82.73
1118,Larissa Pacheco,Inglês,Questionário Online,2025-08-05,87.55
1118,Larissa Pacheco,Matemática,Prova,2025-08-18,94.29
1118,Larissa Pacheco,Ciências,Prova,2025-08-18,100.0
1119,Ana Siqueira,Matemática,Questionário Online,2025-02-17,73.15
1119,Ana Siqueira,Matemática,Trabalho,2025-03-30,63.49
1119,Ana Siqueira,História,Questionário Online,2025-04-30,74.67
1119,Ana Siqueira,História,Prova,2025-05-04,78.99
1119,Ana Siqueira,Ciências,Apresentação,2025-05-09,76.65
1119,Ana Siqueira,História,Questionário Online,2025-05-10,79.65
1119,Ana Siqueira,História,Prova,2025-05-17,74.38
1119,Ana Siqueira,História,Questionário Online,2025-05-22,64.79
1119,Ana Siqueira,Geografia,Apresentação,2025-06-07,63.36
1119,Ana Siqueira,Português,Questionário Online,2025-07-10,75.98
1119,Ana Siqueira,Inglês,Questionário Online,2025-07-12,72.14
1119,Ana Siqueira,Ciências,Prova,2025-07-20,50.6
1119,Ana Siqueira,Inglês,Trabalho,2025-07-28,61.64
1120,Dr. Enzo Gabriel Nogueira,Inglês,Prova,2025-02-05,66.69
1120,Dr. Enzo Gabriel Nogueira,Português,Questionário Online,2025-02-13,69.1
1120,Dr. Enzo Gabriel Nogueira,Ciências,Trabalho,2025-02-20,65.62
1120,Dr. Enzo Gabriel Nogueira,Ciências,Apresentação,2025-02-20,72.99
1120,Dr. Enzo Gabriel Nogueira,Português,Trabalho,2025-03-12,71.77
1120,Dr. Enzo Gabriel Nogueira,Português,Prova,2025-03-13,81.44
1120,Dr. Enzo Gabriel Nogueira,Ciências,Trabalho,2025-03-17,78.45
1120,Dr. Enzo Gabriel Nogueira,Português,Questionário Online,2025-03-29,82.09
1120,Dr. Enzo Gabriel Nogueira,Matemática,Trabalho,2025-03-29,75.81
1120,Dr. Enzo Gabriel Nogueira,Inglês,Apresentação,2025-04-05,80.18
1120,Dr. Enzo Gabriel Nogueira,História,Trabalho,2025-04-11,70.6
1120,Dr. Enzo Gabriel Nogueira,Inglês,Trabalho,2025-04-13,79.39
1120,Dr. Enzo Gabriel Nogueira,História,Questionário Online,2025-04-21,79.31
1120,Dr. Enzo Gabriel Nogueira,Matemática,Apresentação,2025-05-23,74.79
1120,Dr. Enzo Gabriel Nogueira,Matemática,Prova,2025-05-31,46.39
1120,Dr. Enzo Gabriel Nogueira,Inglês,Questionário Online,2025-06-08,65.64
1120,Dr. Enzo Gabriel Nogueira,Geografia,Trabalho,2025-06-12,66.89
1120,Dr. Enzo Gabriel Nogueira,Geografia,Prova,2025-06-22,68.59
1120,Dr. Enzo Gabriel Nogueira,Ciências,Prova,2025-06-22,65.23
1120,Dr. Enzo Gabriel Nogueira,Ciências,Questionário Online,2025-06-25,81.77
1120,Dr. Enzo Gabriel Nogueira,Geografia,Apresentação,2025-07-05,66.03
1120,Dr. Enzo Gabriel Nogueira,Inglês,Questionário Online,2025-07-06,84.93
1120,Dr. Enzo Gabriel Nogueira,Inglês,Questionário Online,2025-07-08,74.87
1120,Dr. Enzo Gabriel Nogueira,História,Trabalho,2025-07-15,65.33
1120,Dr. Enzo Gabriel Nogueira,Português,Apresentação,2025-07-30,82.13
1120,Dr. Enzo Gabriel Nogueira,Inglês,Trabalho,2025-08-02,70.7
1120,Dr. Enzo Gabriel Nogueira,Matemática,Questionário Online,2025-08-12,78.28
1121,Caroline Casa Grande,História,Questionário Online,2025-02-02,73.25
1121,Caroline Casa Grande,Português,Questionário Online,2025-02-10,76.13
1121,Caroline Casa Grande,História,Questionário Online,2025-02-16,48.52
1121,Caroline Casa Grande,Inglês,Prova,2025-02-17,73.3
1121,Caroline Casa Grande,Ciências,Questionário Online,2025-02-24,67.09
1121,Caroline Casa Grande,Geografia,Questionário Online,2025-03-16,82.87
1121,Caroline Casa Grande,Ciências,Questionário Online,2025-03-27,69.86
1121,Caroline Casa Grande,Português,Prova,2025-03-27,67.68
1121,Caroline Casa Grande,Geografia,Questionário Online,2025-03-27,76.15
1121,Caroline Casa Grande,História,Questionário Online,2025-03-28,71.27
1121,Caroline Casa Grande,Matemática,Apresentação,2025-03-29,67.96
1121,Caroline Casa Grande,Geografia,Apresentação,2025-04-16,70.4
1121,Caroline Casa Grande,Matemática,Apresentação,2025-04-28,86.44
1121,Caroline Casa Grande,Português,Prova,2025-05-13,68.87
1121,Caroline Casa Grande,Geografia,Trabalho,2025-05-20,77.3
1121,Caroline Casa Grande,Geografia,Questionário Online,2025-05-22,86.41
1121,Caroline Casa Grande,História,Prova,2025-05-23,68.11
1121,Caroline Casa Grande,Ciências,Prova,2025-05-31,79.0
1121,Caroline Casa Grande,Ciências,Prova,2025-06-16,75.82
1121,Caroline Casa Grande,Ciências,Prova,2025-06-19,52.24
1121,Caroline Casa Grande,Matemática,Apresentação,2025-06-22,73.17
1121,Caroline Casa Grande,Ciências,Questionário Online,2025-06-29,73.83
1121,Caroline Casa Grande,Inglês,Prova,2025-07-14,76.7
1121,Caroline Casa Grande,Inglês,Prova,2025-07-17,74.81
1121,Caroline Casa Grande,História,Apresentação,2025-07-27,48.11
1121,Caroline Casa Grande,História,Apresentação,2025-08-04,85.9
1121,Caroline Casa Grande,Português,Apresentação,2025-08-14,76.78
1122,Melissa Macedo,Matemática,Questionário Online,2025-02-03,88.86
1122,Melissa Macedo,Inglês,Apresentação,2025-02-06,76.83
1122,Melissa Macedo,Português,Prova,2025-02-11,46.65
1122,Melissa Macedo,História,Trabalho,2025-02-23,70.68
1122,Melissa Macedo,Português,Trabalho,2025-02-23,85.09
1122,Melissa Macedo,Inglês,Trabalho,2025-03-20,71.14
1122,Melissa Macedo,Geografia,Trabalho,2025-03-22,88.24
1122,Melissa Macedo,Matemática,Questionário Online,2025-04-04,70.89
1122,Melissa Macedo,Geografia,Trabalho,2025-04-11,82.78
1122,Melissa Macedo,Inglês,Trabalho,2025-04-15,70.39
1122,Melissa Macedo,Inglês,Prova,2025-04-16,85.09
1122,Melissa Macedo,Inglês,Trabalho,2025-05-02,80.17
1122,Melissa Macedo,Ciências,Trabalho,2025-05-04,71.98
1122,Melissa Macedo,História,Trabalho,2025-05-17,72.7
1122,Melissa Macedo,Português,Apresentação,2025-05-21,71.74
1122,Melissa Macedo,Matemática,Trabalho,2025-05-24,76.75
1122,Melissa Macedo,Ciências,Prova,2025-05-29,88.91
1122,Melissa Macedo,Português,Trabalho,2025-06-04,70.66
1122,Melissa Macedo,Matemática,Trabalho,2025-06-05,79.55
1122,Melissa Macedo,Ciências,Trabalho,2025-06-12,86.15
1122,Melissa Macedo,História,Apresentação,2025-06-13,87.71
1122,Melissa Macedo,História,Apresentação,2025-06-15,79.86
1122,Melissa Macedo,Português,Prova,2025-07-09,49.02
1122,Melissa Macedo,Ciências,Prova,2025-07-10,73.82
1122,Melissa Macedo,Ciências,Trabalho,2025-07-19,78.88
1122,Melissa Macedo,Português,Prova,2025-08-09,71.49
1123,Pedro Pimenta,História,Trabalho,2025-03-02,56.5
1123,Pedro Pimenta,Português,Apresentação,2025-03-04,63.66
1123,Pedro Pimenta,Matemática,Trabalho,2025-03-11,37.5
1123,Pedro Pimenta,Geografia,Prova,2025-04-11,67.72
1123,Pedro Pimenta,Português,Apresentação,2025-04-18,66.44
1123,Pedro Pimenta,Matemática,Prova,2025-04-24,62.98
1123,Pedro Pimenta,História,Apresentação,2025-05-20,68.33
1123,Pedro Pimenta,Português,Prova,2025-05-29,67.16
1123,Pedro Pimenta,Inglês,Apresentação,2025-07-03,68.31
1123,Pedro Pimenta,Inglês,Prova,2025-07-10,36.66
1123,Pedro Pimenta,Matemática,Prova,2025-08-13,61.42
1124,João Gabriel Correia,Português,Trabalho,2025-02-17,53.53
1124,João Gabriel Correia,Matemática,Trabalho,2025-02-22,60.95
1124,João Gabriel Correia,Português,Trabalho,2025-02-25,62.14
1124,João Gabriel Correia,Português,Prova,2025-03-10,48.43
1124,João Gabriel Correia,Português,Prova,2025-03-17,47.29
1124,João Gabriel Correia,Inglês,Questionário Online,2025-04-21,59.18
1124,João Gabriel Correia,Inglês,Questionário Online,2025-05-30,43.19
1124,João Gabriel Correia,Português,Trabalho,2025-06-29,49.12
1124,João Gabriel Correia,História,Apresentação,2025-07-13,50.08
1124,João Gabriel Correia,Matemática,Trabalho,2025-07-17,49.86
1124,João Gabriel Correia,Matemática,Apresentação,2025-07-28,46.25
1124,João Gabriel Correia,História,Apresentação,2025-07-30,49.52
1124,João Gabriel Correia,Ciências,Prova,2025-08-07,58.78
1125,Eloá Freitas,Geografia,Trabalho,2025-02-08,86.41
1125,Eloá Freitas,Português,Prova,2025-02-08,74.43
1125,Eloá Freitas,Ciências,Apresentação,2025-02-27,77.83
1125,Eloá Freitas,Inglês,Questionário Online,2025-03-04,79.33
1125,Eloá Freitas,Matemática,Apresentação,2025-03-07,74.19
1125,Eloá Freitas,Matemática,Trabalho,2025-03-16,82.67
1125,Eloá Freitas,História,Apresentação,2025-03-17,85.96
1125,Eloá Freitas,Inglês,Questionário Online,2025-04-20,78.72
1125,Eloá Freitas,Geografia,Apresentação,2025-04-22,88.93
1125,Eloá Freitas,Inglês,Prova,2025-05-06,72.11
1125,Eloá Freitas,Português,Questionário Online,2025-05-10,88.38
1125,Eloá Freitas,Inglês,Apresentação,2025-05-27,81.09
1125,Eloá Freitas,Matemática,Prova,2025-07-02,82.13
1125,Eloá Freitas,Matemática,Apresentação,2025-07-11,72.64
1125,Eloá Freitas,Ciências,Questionário Online,2025-07-14,81.06
1125,Eloá Freitas,Geografia,Questionário Online,2025-07-21,71.43
1125,Eloá Freitas,Ciências,Questionário Online,2025-07-25,76.86
1125,Eloá Freitas,Português,Prova,2025-07-30,87.37
1125,Eloá Freitas,História,Trabalho,2025-08-02,84.62
1125,Eloá Freitas,Geografia,Trabalho,2025-08-10,79.97
1125,Eloá Freitas,História,Prova,2025-08-20,85.99
1126,Gustavo Henrique Vasconcelos,Matemática,Apresentação,2025-02-08,67.69
1126,Gustavo Henrique Vasconcelos,Inglês,Trabalho,2025-03-02,68.6
1126,Gustavo Henrique Vasconcelos,História,Apresentação,2025-03-04,70.93
1126,Gustavo Henrique Vasconcelos,Português,Trabalho,2025-03-07,68.09
1126,Gustavo Henrique Vasconcelos,Geografia,Apresentação,2025-03-14,76.55
1126,Gustavo Henrique Vasconcelos,Português,Apresentação,2025-03-14,78.68
1126,Gustavo Henrique Vasconcelos,Ciências,Trabalho,2025-04-11,73.72
1126,Gustavo Henrique Vasconcelos,Português,Prova,2025-04-14,79.27
1126,Gustavo Henrique Vasconcelos,Geografia,Questionário Online,2025-04-19,68.09
1126,Gustavo Henrique Vasconcelos,Matemática,Questionário Online,2025-04-19,72.04
1126,Gustavo Henrique Vasconcelos,Inglês,Prova,2025-04-25,62.76
1126,Gustavo Henrique Vasconcelos,Inglês,Trabalho,2025-04-27,62.55
1126,Gustavo Henrique Vasconcelos,Matemática,Prova,2025-04-28,76.41
1126,Gustavo Henrique Vasconcelos,Inglês,Trabalho,2025-05-02,67.53
1126,Gustavo Henrique Vasconcelos,Geografia,Prova,2025-05-18,65.03
1126,Gustavo Henrique Vasconcelos,Geografia,Questionário Online,2025-06-02,73.9
1126,Gustavo Henrique Vasconcelos,Inglês,Trabalho,2025-06-27,70.01
1126,Gustavo Henrique Vasconcelos,Geografia,Trabalho,2025-06-29,80.13
1126,Gustavo Henrique Vasconcelos,Ciências,Prova,2025-07-13,62.19
1126,Gustavo Henrique Vasconcelos,Ciências,Questionário Online,2025-07-15,78.89
1127,Dra. Manuela Montenegro,História,Trabalho,2025-02-03,94.36
1127,Dra. Manuela Montenegro,Ciências,Questionário Online,2025-02-04,87.76
1127,Dra. Manuela Montenegro,Matemática,Trabalho,2025-02-06,90.67
1127,Dra. Manuela Montenegro,Geografia,Prova,2025-02-21,89.82
1127,Dra. Manuela Montenegro,Matemática,Questionário Online,2025-03-24,91.39
1127,Dra. Manuela Montenegro,Matemática,Trabalho,2025-04-04,96.23
1127,Dra. Manuela Montenegro,Ciências,Questionário Online,2025-04-05,92.81
1127,Dra. Manuela Montenegro,História,Questionário Online,2025-04-12,86.22
1127,Dra. Manuela Montenegro,Geografia,Apresentação,2025-04-16,96.5
1127,Dra. Manuela Montenegro,Matemática,Questionário Online,2025-04-29,100.0
1127,Dra. Manuela Montenegro,Português,Prova,2025-05-08,84.06
1127,Dra. Manuela Montenegro,Inglês,Prova,2025-05-14,86.33
1127,Dra. Manuela Montenegro,Matemática,Questionário Online,2025-05-20,93.76
1127,Dra. Manuela Montenegro,Português,Questionário Online,2025-05-24,99.73
1127,Dra. Manuela Montenegro,Português,Questionário Online,2025-05-31,95.3
1127,Dra. Manuela Montenegro,Matemática,Trabalho,2025-06-04,97.17
1127,Dra. Manuela Montenegro,Português,Trabalho,2025-06-24,82.71
1127,Dra. Manuela Montenegro,Geografia,Trabalho,2025-06-29,83.02
1127,Dra. Manuela Montenegro,Geografia,Questionário Online,2025-07-10,96.89
1127,Dra. Manuela Montenegro,Matemática,Prova,2025-07-16,87.19
1127,Dra. Manuela Montenegro,Geografia,Prova,2025-08-03,90.45
1127,Dra. Manuela Montenegro,Inglês,Apresentação,2025-08-18,95.58
1128,Ryan Jesus,História,Questionário Online,2025-02-03,44.23
1128,Ryan Jesus,Inglês,Questionário Online,2025-02-09,51.52
1128,Ryan Jesus,Matemática,Trabalho,2025-02-11,45.26
1128,Ryan Jesus,História,Apresentação,2025-02-13,54.84
1128,Ryan Jesus,Matemática,Trabalho,2025-02-19,60.6
1128,Ryan Jesus,Inglês,Trabalho,2025-03-06,49.91
1128,Ryan Jesus,Geografia,Apresentação,2025-03-07,50.33
1128,Ryan Jesus,Geografia,Questionário Online,2025-03-15,54.63
1128,Ryan Jesus,Matemática,Apresentação,2025-04-14,25.81
1128,Ryan Jesus,Matemática,Questionário Online,2025-04-20,57.99
1128,Ryan Jesus,Inglês,Questionário Online,2025-04-22,50.22
1128,Ryan Jesus,Matemática,Questionário Online,2025-04-25,60.0
1128,Ryan Jesus,Geografia,Prova,2025-04-28,52.62
1128,Ryan Jesus,História,Trabalho,2025-05-15,44.96
1128,Ryan Jesus,História,Trabalho,2025-05-17,58.8
1128,Ryan Jesus,Português,Questionário Online,2025-06-09,51.88
1128,Ryan Jesus,História,Trabalho,2025-06-16,55.92
1128,Ryan Jesus,Geografia,Trabalho,2025-06-20,58.92
1128,Ryan Jesus,Geografia,Trabalho,2025-07-05,57.44
1128,Ryan Jesus,Geografia,Prova,2025-07-06,27.76
1128,Ryan Jesus,Inglês,Questionário Online,2025-07-23,46.64
1128,Ryan Jesus,Ciências,Apresentação,2025-07-23,50.0
1128,Ryan Jesus,Inglês,Trabalho,2025-07-27,19.9
1128,Ryan Jesus,Geografia,Trabalho,2025-08-11,58.85
1128,Ryan Jesus,Inglês,Prova,2025-08-15,51.38
1128,Ryan Jesus,Geografia,Questionário Online,2025-08-18,62.15
1128,Ryan Jesus,Português,Questionário Online,2025-08-18,44.23
1129,Luiz Fernando Vasconcelos,Matemática,Prova,2025-02-07,59.97
1129,Luiz Fernando Vasconcelos,Inglês,Questionário Online,2025-02-17,74.14
1129,Luiz Fernando Vasconcelos,Geografia,Trabalho,2025-02-25,73.66
1129,Luiz Fernando Vasconcelos,Matemática,Questionário Online,2025-03-02,68.9
1129,Luiz Fernando Vasconcelos,Ciências,Apresentação,2025-03-07,72.43
1129,Luiz Fernando Vasconcelos,Geografia,Prova,2025-03-15,77.06
1129,Luiz Fernando Vasconcelos,Geografia,Questionário Online,2025-03-21,70.73
1129,Luiz Fernando Vasconcelos,História,Prova,2025-04-04,77.66
1129,Luiz Fernando Vasconcelos,História,Prova,2025-04-06,75.81
1129,Luiz Fernando Vasconcelos,Matemática,Apresentação,2025-04-12,78.76
1129,Luiz Fernando Vasconcelos,História,Questionário Online,2025-04-22,67.84
1129,Luiz Fernando Vasconcelos,Inglês,Questionário Online,2025-04-25,66.19
1129,Luiz Fernando Vasconcelos,História,Prova,2025-05-04,63.57
1129,Luiz Fernando Vasconcelos,Português,Prova,2025-05-11,62.25
1129,Luiz Fernando Vasconcelos,Geografia,Prova,2025-05-25,61.17
1129,Luiz Fernando Vasconcelos,Inglês,Prova,2025-05-28,69.64
1129,Luiz Fernando Vasconcelos,Inglês,Prova,2025-06-10,77.44
1129,Luiz Fernando Vasconcelos,Inglês,Prova,2025-06-24,59.97
1129,Luiz Fernando Vasconcelos,Ciências,Trabalho,2025-06-28,68.85
1129,Luiz Fernando Vasconcelos,Matemática,Apresentação,2025-07-03,63.7
1129,Luiz Fernando Vasconcelos,Matemática,Trabalho,2025-07-21,67.33
1129,Luiz Fernando Vasconcelos,Matemática,Trabalho,2025-07-24,75.42
1129,Luiz Fernando Vasconcelos,Inglês,Prova,2025-08-01,75.55
1129,Luiz Fernando Vasconcelos,Matemática,Trabalho,2025-08-10,70.52
1129,Luiz Fernando Vasconcelos,Matemática,Trabalho,2025-08-10,61.3
1129,Luiz Fernando Vasconcelos,Português,Trabalho,2025-08-10,61.52
1129,Luiz Fernando Vasconcelos,Português,Apresentação,2025-08-18,65.49
1129,Luiz Fernando Vasconcelos,Inglês,Apresentação,2025-08-20,61.18
1130,Vitor Gabriel das Neves,Geografia,Apresentação,2025-02-19,43.77
1130,Vitor Gabriel das Neves,Geografia,Trabalho,2025-02-21,53.61
1130,Vitor Gabriel das Neves,Geografia,Trabalho,2025-02-23,45.49
1130,Vitor Gabriel das Neves,Inglês,Prova,2025-02-24,48.27
1130,Vitor Gabriel das Neves,História,Prova,2025-02-24,59.46
1130,Vitor Gabriel das Neves,Geografia,Prova,2025-02-28,45.52
1130,Vitor Gabriel das Neves,Matemática,Trabalho,2025-03-19,44.02
1130,Vitor Gabriel das Neves,Matemática,Apresentação,2025-03-19,47.16
1130,Vitor Gabriel das Neves,Geografia,Trabalho,2025-03-22,58.29
1130,Vitor Gabriel das Neves,Português,Apresentação,2025-04-05,54.55
1130,Vitor Gabriel das Neves,Português,Prova,2025-04-07,44.22
1130,Vitor Gabriel das Neves,Ciências,Apresentação,2025-04-17,45.79
1130,Vitor Gabriel das Neves,Inglês,Apresentação,2025-04-22,53.02
1130,Vitor Gabriel das Neves,História,Questionário Online,2025-05-14,56.63
1130,Vitor Gabriel das Neves,Geografia,Prova,2025-05-17,52.57
1130,Vitor Gabriel das Neves,Ciências,Trabalho,2025-05-24,52.34
1130,Vitor Gabriel das Neves,Ciências,Prova,2025-06-07,42.94
1130,Vitor Gabriel das Neves,Geografia,Questionário Online,2025-06-07,56.68
1130,Vitor Gabriel das Neves,Inglês,Apresentação,2025-06-10,45.88
1130,Vitor Gabriel das Neves,Matemática,Questionário Online,2025-06-16,49.61
1130,Vitor Gabriel das Neves,Geografia,Apresentação,2025-06-18,50.93
1130,Vitor Gabriel das Neves,Inglês,Apresentação,2025-07-05,53.69
1130,Vitor Gabriel das Neves,História,Questionário Online,2025-07-09,61.82
1130,Vitor Gabriel das Neves,Inglês,Prova,2025-07-10,58.51
1130,Vitor Gabriel das Neves,Matemática,Questionário Online,2025-07-23,57.62
1130,Vitor Gabriel das Neves,Português,Prova,2025-07-30,50.12
1130,Vitor Gabriel das Neves,História,Questionário Online,2025-08-10,57.07
1131,Pedro Henrique da Cunha,Português,Apresentação,2025-02-10,68.91
1131,Pedro Henrique da Cunha,Matemática,Trabalho,2025-02-12,56.0
1131,Pedro Henrique da Cunha,Inglês,Trabalho,2025-02-22,74.55
1131,Pedro Henrique da Cunha,História,Apresentação,2025-03-11,71.51
1131,Pedro Henrique da Cunha,Português,Prova,2025-03-13,56.46
1131,Pedro Henrique da Cunha,Português,Questionário Online,2025-04-29,67.01
1131,Pedro Henrique da Cunha,Geografia,Apresentação,2025-05-11,65.56
1131,Pedro Henrique da Cunha,Ciências,Apresentação,2025-05-14,66.01
1131,Pedro Henrique da Cunha,História,Apresentação,2025-05-29,70.16
1131,Pedro Henrique da Cunha,Português,Questionário Online,2025-06-16,65.46
1131,Pedro Henrique da Cunha,Português,Prova,2025-06-27,61.24
1131,Pedro Henrique da Cunha,Geografia,Questionário Online,2025-07-11,73.02
1131,Pedro Henrique da Cunha,Geografia,Trabalho,2025-07-13,58.45
1131,Pedro Henrique da Cunha,História,Questionário Online,2025-07-18,66.07
1131,Pedro Henrique da Cunha,Inglês,Prova,2025-07-19,55.63
1131,Pedro Henrique da Cunha,Geografia,Questionário Online,2025-07-21,59.45
1131,Pedro Henrique da Cunha,Português,Questionário Online,2025-07-21,64.15
1131,Pedro Henrique da Cunha,Inglês,Trabalho,2025-08-05,44.12
1131,Pedro Henrique da Cunha,Matemática,Prova,2025-08-13,54.98
1132,Helena Peixoto,Português,Apresentação,2025-02-04,73.86
1132,Helena Peixoto,Inglês,Apresentação,2025-02-06,75.49
1132,Helena Peixoto,Matemática,Prova,2025-02-18,70.95
1132,Helena Peixoto,Matemática,Apresentação,2025-02-18,76.84
1132,Helena Peixoto,Ciências,Questionário Online,2025-03-03,90.34
1132,Helena Peixoto,Inglês,Trabalho,2025-03-05,72.14
1132,Helena Peixoto,Inglês,Trabalho,2025-03-12,72.85
1132,Helena Peixoto,Ciências,Questionário Online,2025-03-25,85.2
1132,Helena Peixoto,Ciências,Questionário Online,2025-03-25,80.18
1132,Helena Peixoto,Português,Prova,2025-03-26,85.81
1132,Helena Peixoto,Inglês,Trabalho,2025-03-28,77.22
1132,Helena Peixoto,Matemática,Apresentação,2025-04-09,79.89
1132,Helena Peixoto,Inglês,Prova,2025-05-20,89.65
1132,Helena Peixoto,Matemática,Prova,2025-06-01,71.64
1132,Helena Peixoto,Inglês,Prova,2025-06-19,75.89
1132,Helena Peixoto,Português,Prova,2025-06-19,85.59
1132,Helena Peixoto,História,Apresentação,2025-06-24,77.32
1132,Helena Peixoto,Português,Prova,2025-06-26,84.44
1132,Helena Peixoto,Português,Questionário Online,2025-06-28,73.33
1132,Helena Peixoto,Inglês,Questionário Online,2025-06-28,89.05
1132,Helena Peixoto,História,Trabalho,2025-07-23,75.68
1132,Helena Peixoto,Geografia,Apresentação,2025-08-08,87.65
1132,Helena Peixoto,Inglês,Questionário Online,2025-08-10,90.02
1132,Helena Peixoto,Português,Questionário Online,2025-08-14,89.36
1133,José Vieira,Matemática,Trabalho,2025-02-02,55.39
1133,José Vieira,História,Prova,2025-02-04,68.37
1133,José Vieira,Ciências,Trabalho,2025-02-09,55.81
1133,José Vieira,Português,Questionário Online,2025-02-11,59.66
1133,José Vieira,Ciências,Apresentação,2025-02-20,63.34
1133,José Vieira,Português,Prova,2025-02-25,63.14
1133,José Vieira,Ciências,Prova,2025-03-06,63.68
1133,José Vieira,Português,Prova,2025-03-08,52.83
1133,José Vieira,Inglês,Questionário Online,2025-03-11,55.81
1133,José Vieira,Geografia,Apresentação,2025-04-18,64.61
1133,José Vieira,História,Questionário Online,2025-05-02,71.11
1133,José Vieira,Ciências,Trabalho,2025-05-10,53.59
1133,José Vieira,Português,Trabalho,2025-06-05,62.72
1133,José Vieira,Geografia,Questionário Online,2025-07-01,57.08
1133,José Vieira,Inglês,Apresentação,2025-07-05,57.71
1133,José Vieira,História,Trabalho,2025-07-14,61.71
1133,José Vieira,Ciências,Prova,2025-07-15,57.17
1133,José Vieira,Inglês,Prova,2025-08-01,69.07
1133,José Vieira,Geografia,Trabalho,2025-08-12,63.78
1134,Leonardo Cassiano,Geografia,Prova,2025-02-05,56.89
1134,Leonardo Cassiano,Matemática,Trabalho,2025-02-16,51.71
1134,Leonardo Cassiano,História,Prova,2025-02-23,58.08
1134,Leonardo Cassiano,Ciências,Trabalho,2025-02-28,48.51
1134,Leonardo Cassiano,Inglês,Prova,2025-03-20,54.43
1134,Leonardo Cassiano,Inglês,Apresentação,2025-03-28,49.19
1134,Leonardo Cassiano,Matemática,Apresentação,2025-03-30,49.68
1134,Leonardo Cassiano,História,Trabalho,2025-04-10,59.14
1134,Leonardo Cassiano,Geografia,Apresentação,2025-04-22,42.16
1134,Leonardo Cassiano,Português,Questionário Online,2025-04-30,54.95
1134,Leonardo Cassiano,Português,Trabalho,2025-05-12,47.17
1134,Leonardo Cassiano,Português,Prova,2025-05-12,45.17
1134,Leonardo Cassiano,Português,Questionário Online,2025-05-21,59.89
1134,Leonardo Cassiano,História,Trabalho,2025-06-05,58.05
1134,Leonardo Cassiano,História,Trabalho,2025-06-07,58.72
1134,Leonardo Cassiano,Português,Prova,2025-06-14,42.06
1134,Leonardo Cassiano,Ciências,Questionário Online,2025-06-15,55.95
1134,Leonardo Cassiano,Português,Apresentação,2025-06-29,57.73
1134,Leonardo Cassiano,Ciências,Prova,2025-06-30,53.34
1134,Leonardo Cassiano,Matemática,Apresentação,2025-07-21,44.78
1134,Leonardo Cassiano,Geografia,Apresentação,2025-07-25,49.22
1134,Leonardo Cassiano,Geografia,Trabalho,2025-07-27,58.62
1134,Leonardo Cassiano,Geografia,Questionário Online,2025-08-01,49.26
1134,Leonardo Cassiano,Inglês,Questionário Online,2025-08-03,58.09
1134,Leonardo Cassiano,Português,Prova,2025-08-20,58.66
1134,Leonardo Cassiano,Geografia,Prova,2025-08-20,53.84
1135,Davi Lucas Santos,Inglês,Trabalho,2025-02-06,63.24
1135,Davi Lucas Santos,Ciências,Trabalho,2025-02-16,52.14
1135,Davi Lucas Santos,Matemática,Apresentação,2025-02-24,61.29
1135,Davi Lucas Santos,Inglês,Apresentação,2025-02-28,59.92
1135,Davi Lucas Santos,Ciências,Trabalho,2025-02-28,27.36
1135,Davi Lucas Santos,Matemática,Apresentação,2025-03-06,51.06
1135,Davi Lucas Santos,Português,Apresentação,2025-03-20,53.94
1135,Davi Lucas Santos,Português,Questionário Online,2025-04-07,58.91
1135,Davi Lucas Santos,Inglês,Trabalho,2025-04-11,65.74
1135,Davi Lucas Santos,Ciências,Trabalho,2025-04-11,63.1
1135,Davi Lucas Santos,Português,Prova,2025-04-30,58.49
1135,Davi Lucas Santos,Português,Trabalho,2025-05-07,69.24
1135,Davi Lucas Santos,Geografia,Prova,2025-05-19,65.72
1135,Davi Lucas Santos,Ciências,Questionário Online,2025-05-24,60.56
1135,Davi Lucas Santos,História,Prova,2025-06-27,53.09
1135,Davi Lucas Santos,Geografia,Questionário Online,2025-06-30,67.62
1135,Davi Lucas Santos,Ciências,Apresentação,2025-07-02,62.9
1135,Davi Lucas Santos,Português,Apresentação,2025-07-15,59.33
1135,Davi Lucas Santos,Matemática,Questionário Online,2025-07-20,62.2
